id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
3053,65.0,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.429210588,0.394915268,31.26836507,4334.84122
3054,608.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476807761,0.43491928,34.70788043,5428.10602
3055,713.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.511413154,0.482807121,40.17143065,7914.17118
3056,490.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429580755,0.392787396,33.52074419,4920.13663
3057,59.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.483249032,0.435764199,34.5553911,5299.66133
3058,57.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.444066693,0.429230513,31.67018669,4568.67217
3059,511.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.454725217,0.423865656,33.29902167,5154.97591
3060,679.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.518776342,0.45386752,36.01862394,6671.07264
3061,188.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.585434474,0.485791513,40.33534199,7175.06898
3062,686.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.521950271,0.458467333,37.96686445,6821.8081
3063,322.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.52661476,0.471871207,38.93451187,6318.70872
3064,516.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.521119725,0.452320672,37.80745277,6614.21931
3065,228.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603544257,0.504526655,42.79905453,8465.88563
3066,535.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.484089347,0.445238125,34.33849206,5739.92493
3067,189.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.548124898,0.468763134,39.58916872,7556.10991
3068,671.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.561190143,0.477438541,36.84586824,7022.18973
3069,667.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.54054056,0.473088807,39.04659266,7071.83395
3070,442.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,44.8,1.0,0.1,0.62818447,0.519455977,44.10669723,8157.23694
3071,421.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.579981861,0.483047479,39.92972033,7013.00281
3072,729.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.398976956,0.40248084,31.67018669,4200.97375
3073,708.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.427005551,0.437317312,32.02764698,4590.82334
3074,140.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.382036352,0.402105764,30.7671091,3866.79896
3075,384.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.46274257,0.417908804,32.81196654,5645.14663
3076,27.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.262139643,0.263566079,36.09379556,2379.90521
3077,411.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.601404506,0.498282106,41.97181605,7771.01027
3078,397.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566319234,0.472670389,39.77346165,6958.17479
3079,180.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.593029845,0.497864974,41.22334958,7548.34706
3080,753.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.502398084,0.450786211,36.80503364,6493.25828
3081,523.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.579981861,0.486816771,41.93725753,7222.00462
3082,600.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.48638367,0.435620773,34.72483444,6034.64214
3083,661.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.605758307,0.457845739,41.05919357,7945.18784
3084,563.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.473142233,0.436345708,34.66559817,5347.71894
3085,585.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.466279462,0.41390409,33.85831713,5322.84043
3086,143.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.594836828,0.491813116,41.71941614,7570.60862
3087,158.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.538604193,0.436376172,36.81018683,7136.98445
3088,503.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.488638858,0.445308404,35.92331365,5675.72149
3089,402.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566350244,0.462462315,39.15823782,7184.01384
3090,155.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.517169415,0.44252903,35.17991165,6520.8976
3091,488.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.340822336,0.372338285,28.41793063,3436.49354
3092,204.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.552071106,0.475965002,38.99704008,6575.59267
3093,484.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480963646,0.43910209,34.76957798,5772.91016
3094,122.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.476202171,0.413380913,33.4416065,5151.38647
3095,193.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.488876344,0.417947008,34.12272267,5739.68029
3096,314.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.559215109,0.470852882,38.70569591,6731.71221
3097,666.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.451103585,0.416537797,32.70643359,4813.45285
3098,499.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.483249032,0.418219535,34.52074419,5495.36535
3099,395.0,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.622622866,0.504877559,42.40950749,6331.86722
3100,15.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.425010896,0.432722017,34.94019505,4575.76991
3101,706.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.50476135,0.429150584,35.05053194,6015.22456
3102,387.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.486814739,0.447597174,36.43078186,5637.9843
3103,440.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.548724554,0.460796109,37.20955415,7219.76039
3104,474.0,25.0,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.402052391,0.403129918,31.70230081,4232.76231
3105,765.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.477832221,0.435584965,34.50605382,5628.71053
3106,46.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.315500071,0.372338285,29.31600198,3998.05416
3107,419.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.62818447,0.517544673,44.49542302,8823.69011
3108,437.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.482854142,0.450786211,36.49496278,5498.43844
3109,144.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429210588,0.392836179,31.29666322,4966.77945
3110,173.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.424778393,0.392787396,31.44841986,4580.393
3111,279.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.511480554,0.449306369,38.65527495,7234.25525
3112,291.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578889093,0.486889324,39.98873363,7381.3794
3113,97.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.485336051,0.419851618,36.46620322,5964.79111
3114,589.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.496636394,0.452027468,36.16966007,4936.36477
3115,207.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.539747718,0.464066853,37.52274536,6397.35569
3116,150.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.579179402,0.484698098,40.65549833,7451.72563
3117,621.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.506793789,0.417908804,36.81018683,6255.89064
3118,504.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.437609121,0.398255665,31.78225878,4808.60902
3119,392.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.598645112,0.498475898,41.93452098,7428.83442
3120,366.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.521119725,0.459101737,36.2629303,6500.09778
3121,242.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538593399,0.449545727,38.34178123,7162.43364
3122,585.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.520587192,0.438669933,35.18441169,6443.2569
3123,727.0,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.521119725,0.460180133,35.56261102,6500.09778
3124,586.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.551891558,0.477438541,39.83192591,6960.10751
3125,756.0,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.408178454,0.403129918,31.10161493,4336.10096
3126,678.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.527591617,0.474798231,37.70659201,6529.98232
3127,202.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.593029845,0.491124144,41.21921269,7423.46988
3128,693.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.523845567,0.464066853,37.77937909,6929.5548
3129,479.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.387861179,0.399983862,30.12737627,3828.16556
3130,45.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.364564858,0.394915268,30.27510191,3680.56025
3131,30.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,26.10117938,3322.9462
3132,154.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.411591443,0.398255665,31.10161493,4476.81146
3133,639.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.464365879,0.436376172,33.84707944,5234.74696
3134,472.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426064568,0.41553133,33.53267475,1637.70402
3135,513.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.49739138,0.442111609,35.93380223,5767.17836
3136,648.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.476364762,0.437062839,34.02922281,5347.71894
3137,536.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.454381334,0.417908804,33.08835541,5333.87334
3138,180.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.601357636,0.496997462,41.6216451,7713.4796
3139,652.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.568853507,0.482859526,38.23520379,6524.29532
3140,719.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.502979625,0.450437949,36.95787336,7019.69438
3141,30.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.424778393,0.409033913,31.44841986,4865.39997
3142,726.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.407564155,0.408610007,31.23191007,4476.81146
3143,246.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.581744319,0.486889324,40.22738685,7340.46077
3144,377.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.464365879,0.412661872,33.44212024,5333.97357
3145,582.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.545094508,0.448463132,37.03174422,7150.9817
3146,667.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.543722877,0.462697311,37.80745277,6595.90158
3147,292.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.527591617,0.419851618,43.74980674,8254.05731
3148,288.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.541315007,0.462760521,37.90930402,6708.24129
3149,671.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.55235942,0.472468254,38.84880688,6836.39728
3150,732.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546174929,0.459420676,36.14878201,7064.16978
3151,350.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546259537,0.445134287,35.50033008,7713.4796
3152,483.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483805569,0.417908804,34.78488765,5496.08506
3153,114.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.496618271,0.424609234,35.77113923,5741.31418
3154,514.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.384633032,0.391441876,30.27510191,3834.5748
3155,639.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.340822336,0.376880162,28.13589892,3322.9462
3156,379.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.599556267,0.449077282,42.93997745,7858.68558
3157,165.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.488485703,0.418732102,34.72483444,5605.221
3158,658.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.496618271,0.443504,35.46687387,5538.91301
3159,144.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.477961423,0.439422701,34.50605382,5367.61826
3160,542.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508341786,0.452027468,36.62496616,5970.68186
3161,364.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.506346175,0.453420672,36.68258785,6030.98074
3162,131.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.501777434,0.451546571,36.6742427,6037.68613
3163,696.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.521906846,0.456826317,36.30184732,6696.23571
3164,713.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.517993775,0.437062839,35.48700839,6198.06496
3165,147.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.551234401,0.470373306,38.65527495,6626.50685
3166,544.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.402052391,0.401091418,30.5255093,4234.86859
3167,244.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.612974151,0.508336663,42.12881916,7933.30235
3168,281.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.582604099,0.485989695,40.26540842,7884.56772
3169,703.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.536899811,0.482227496,39.20306912,7107.60976
3170,178.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.466279462,0.428903862,33.29902167,5399.86113
3171,231.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.582954458,0.485989695,40.22334958,7457.50606
3172,752.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.447115975,0.423246366,31.1279858,4899.11899
3173,425.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.62818447,0.418219535,45.07802445,8173.5891
3174,404.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.640742728,0.527735445,43.2784975,8307.38018
3175,174.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.498729997,0.449545727,35.82485206,6030.98074
3176,591.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.569713565,0.460369104,37.80745277,6370.89887
3177,179.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.595052932,0.491414051,41.44744954,7617.39589
3178,694.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.481472551,0.423988312,34.76957798,5018.45303
3179,507.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.571708025,0.468338919,39.8226933,7588.36096
3180,246.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.489326401,0.447597174,35.11807556,5695.56442
3181,105.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392540298,0.391441876,29.15219795,4068.35066
3182,397.0,25.0,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.384633032,0.375616334,30.66218699,3804.61017
3183,672.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.52950023,0.454917386,36.96933887,6779.98166
3184,574.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429000524,0.393418576,31.08154655,4898.83586
3185,296.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.641617746,0.532772006,45.80306982,8743.52098
3186,658.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.49368953,0.444139023,35.11807556,5566.52275
3187,68.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.433014308,0.423988312,33.23244939,5345.99106
3188,616.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.408178454,0.405558182,30.59699446,4684.89321
3189,728.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.595065655,0.497916665,41.54582317,7298.0026
3190,479.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.424778393,0.397617195,35.56261102,4853.8076
3191,445.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.564981991,0.460180133,39.50188081,6683.20061
3192,648.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.498696418,0.418219535,35.93380223,6331.86722
3193,128.0,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.466297848,0.434276914,34.28480863,5333.97357
3194,133.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.481204499,0.433737787,33.44212024,5402.48408
3195,761.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.53990422,0.465952713,37.33160636,6771.67497
3196,619.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.38581266,0.380185034,30.79374092,4248.35505
3197,369.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.58492102,0.484307576,40.86547798,7479.93417
3198,262.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.567958657,0.481349777,39.58916872,6696.23571
3199,179.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.596753394,0.498282106,41.72079694,7231.02778
3200,230.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.597060641,0.494895461,41.78031158,7564.77493
3201,369.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.499125312,0.44252903,35.92331365,6020.87569
3202,302.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.476202171,0.401067837,34.87598919,5296.61109
3203,13.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.372318474,0.40248084,31.10924166,3723.52338
3204,48.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.403310637,0.384432592,29.74258268,4125.75712
3205,491.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.455384537,0.42403139,33.0201908,5330.36931
3206,238.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.582954458,0.488112101,40.81318096,7183.10038
3207,634.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.262807121,0.391441876,27.40175511,2825.00374
3208,144.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.487117428,0.443889013,34.66515546,5393.56434
3209,112.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.525063322,0.464066853,37.96058614,6752.17704
3210,594.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.490965919,0.451012573,36.09379556,5946.05226
3211,671.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.40294843,0.406618165,31.44841986,4694.60819
3212,228.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.612478041,0.510575061,43.93700206,8212.79289
3213,174.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.520587192,0.460796109,37.97024343,6643.9019
3214,581.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.534126224,0.462462315,35.64822051,6515.30587
3215,441.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.481204499,0.41985155,32.28899894,5455.11891
3216,302.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.498657334,0.448597173,36.95787336,5684.14351
3217,565.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.532728714,0.453001484,36.2542016,6292.42962
3218,485.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.47973321,0.410849197,34.87061011,5203.87681
3219,359.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.550864261,0.472979714,36.81673726,6708.24129
